dealer_id,month,model_wise_cr,sales_advisor_cr,market_share,ssi,csat,monthly_sales,booking_pipeline,accessories_per_car,monthly_accessories_sales,cptv,tat_complaint_resolution,composite_score
D275,2024-02-01,46.9,36.6,28.2,77.0,4.9,117,78,2245.0,154888.0,4.3,9.0,51.6
D275,2024-03-01,46.6,36.4,28.0,77.0,4.9,116,77,2234.0,154139.0,4.2,8.9,51.6
D275,2024-04-01,38.7,30.2,23.2,76.0,4.9,96,62,2179.0,127818.0,4.1,8.8,45.4
D275,2024-05-01,47.4,37.0,28.5,80.0,5.0,118,87,2424.0,156655.0,4.6,9.4,53.0
D275,2024-06-01,43.6,34.0,26.2,75.0,4.8,109,65,2088.0,144089.0,4.0,8.6,48.5
D275,2024-07-01,48.2,37.6,29.0,78.0,5.0,120,84,2310.0,159393.0,4.4,9.1,53.2
D275,2024-08-01,49.9,38.9,30.0,79.0,5.0,124,90,2389.0,164866.0,4.5,9.3,54.7
D275,2024-09-01,45.3,35.3,27.2,76.0,4.9,113,72,2169.0,149630.0,4.1,8.8,50.4
D275,2024-10-01,60.3,47.0,36.2,78.0,5.0,150,102,2274.0,199198.0,4.3,9.0,62.3
D275,2024-11-01,61.3,47.8,36.8,77.0,4.9,153,99,2191.0,202510.0,4.2,8.8,62.5
D275,2024-12-01,49.0,38.2,29.4,79.0,5.0,122,87,2347.0,161943.0,4.5,9.2,54.0
D276,2023-01-01,24.1,18.8,22.5,81.0,4.4,116,63,4876.0,374454.0,1.6,1.1,47.0
D276,2023-02-01,28.7,22.4,26.8,87.0,4.6,138,100,5811.0,446255.0,1.9,1.2,54.5
D276,2023-03-01,25.7,20.0,24.0,83.0,4.5,123,76,5194.0,398911.0,1.7,1.1,49.6
D276,2023-04-01,25.8,20.1,24.1,88.0,4.6,124,91,5870.0,401415.0,1.9,1.2,51.9
D276,2023-05-01,25.7,20.0,24.0,86.0,4.6,123,86,5647.0,399232.0,1.9,1.2,51.0
D276,2023-06-01,27.6,21.6,25.8,86.0,4.6,133,91,5597.0,429812.0,1.8,1.2,53.0
D276,2023-07-01,27.4,21.4,25.6,86.0,4.6,132,89,5545.0,425869.0,1.8,1.1,52.8
D276,2023-08-01,28.2,22.0,26.3,87.0,4.6,135,95,5703.0,437970.0,1.9,1.2,53.8
D276,2023-09-01,27.8,21.7,26.0,86.0,4.6,134,93,5633.0,432578.0,1.8,1.2,53.3
D276,2023-10-01,28.9,22.6,27.0,82.0,4.4,139,80,5013.0,450098.0,1.6,1.1,52.1
D276,2023-11-01,33.4,26.1,31.2,87.0,4.6,161,115,5771.0,519323.0,1.9,1.2,59.1
D276,2023-12-01,27.1,21.2,25.4,85.0,4.6,130,87,5497.0,422140.0,1.8,1.1,52.2
D276,2024-01-01,29.5,23.0,27.6,88.0,4.7,142,106,5973.0,458757.0,2.0,1.2,56.0
D276,2024-02-01,27.9,21.8,26.1,86.0,4.6,134,94,5655.0,434305.0,1.9,1.2,53.3
D276,2024-03-01,26.5,20.7,24.8,84.0,4.5,127,82,5368.0,412237.0,1.8,1.1,50.8
D276,2024-04-01,27.8,21.7,26.0,88.0,4.7,134,100,5974.0,432800.0,2.0,1.2,54.3
D276,2024-05-01,25.0,19.5,23.3,86.0,4.6,120,81,5536.0,388083.0,1.8,1.1,50.4
D276,2024-06-01,27.1,21.1,25.3,85.0,4.5,130,87,5477.0,420626.0,1.8,1.1,51.7
D276,2024-07-01,23.9,18.6,22.3,81.0,4.4,115,62,4838.0,371564.0,1.6,1.1,46.7
D276,2024-08-01,28.2,22.0,26.4,87.0,4.6,136,96,5716.0,438967.0,1.9,1.2,53.9
D276,2024-09-01,28.9,22.6,27.0,88.0,4.6,139,101,5859.0,449987.0,1.9,1.2,55.0
D276,2024-10-01,31.0,24.2,29.0,82.0,4.4,149,85,4978.0,482333.0,1.6,1.1,54.1
D276,2024-11-01,38.1,29.7,35.6,88.0,4.7,183,135,5883.0,593041.0,1.9,1.2,64.6
D276,2024-12-01,28.5,22.2,26.6,87.0,4.6,137,98,5769.0,443027.0,1.9,1.2,54.2
D277,2023-01-01,28.2,22.0,9.1,96.0,4.7,166,112,1637.0,159133.0,2.1,5.1,48.8
D277,2023-02-01,26.8,20.9,8.7,94.0,4.6,158,99,1556.0,151205.0,2.0,5.0,46.7
D277,2023-03-01,24.1,18.8,7.8,91.0,4.5,142,73,1401.0,136180.0,1.8,4.7,43.1
D277,2023-04-01,25.9,20.2,8.4,97.0,4.7,153,107,1682.0,146180.0,2.2,5.2,47.1
D277,2023-05-01,21.9,17.1,7.1,92.0,4.5,129,73,1470.0,123356.0,1.9,4.8,41.6
D277,2023-06-01,25.7,20.0,8.3,93.0,4.5,151,88,1490.0,144785.0,1.9,4.9,45.0
D277,2023-07-01,26.7,20.8,8.6,94.0,4.6,157,98,1549.0,150553.0,2.0,5.0,46.5
D277,2023-08-01,30.4,23.7,9.8,99.0,4.8,179,133,1762.0,171310.0,2.3,5.4,51.9
D277,2023-09-01,24.6,19.2,7.9,91.0,4.5,145,78,1427.0,138701.0,1.9,4.7,43.5
D277,2023-10-01,38.6,30.1,12.5,98.0,4.7,228,163,1706.0,217918.0,2.2,5.3,58.4
D277,2023-11-01,31.1,24.3,10.0,92.0,4.5,183,102,1452.0,175446.0,1.9,4.8,49.3
D277,2023-12-01,28.1,22.0,9.1,96.0,4.7,166,112,1634.0,158802.0,2.1,5.1,48.8
D277,2024-01-01,28.9,22.5,9.3,97.0,4.7,170,119,1676.0,162929.0,2.2,5.2,49.6
D277,2024-02-01,25.1,19.6,8.1,92.0,4.5,148,83,1459.0,141845.0,1.9,4.8,44.2
D277,2024-03-01,28.7,22.4,9.3,97.0,4.7,169,117,1667.0,162023.0,2.2,5.2,49.5
D277,2024-04-01,23.9,18.6,7.7,92.0,4.5,141,80,1472.0,134823.0,1.9,4.8,43.2
D277,2024-05-01,24.6,19.2,7.9,97.0,4.7,145,99,1655.0,138729.0,2.2,5.2,45.9
D277,2024-06-01,27.3,21.3,8.8,95.0,4.6,161,104,1584.0,153939.0,2.1,5.0,47.3
D277,2024-07-01,29.7,23.2,9.6,98.0,4.7,175,127,1726.0,167775.0,2.2,5.3,50.7
D277,2024-08-01,27.5,21.5,8.9,95.0,4.6,162,106,1597.0,155231.0,2.1,5.1,47.5
D277,2024-09-01,29.5,23.0,9.5,98.0,4.7,174,125,1713.0,166550.0,2.2,5.3,50.5
D277,2024-10-01,31.2,24.4,10.1,92.0,4.5,184,105,1475.0,176195.0,1.9,4.8,49.5
D277,2024-11-01,32.4,25.3,10.5,94.0,4.6,191,118,1537.0,183062.0,2.0,5.0,51.4
D277,2024-12-01,26.1,20.4,8.4,93.0,4.6,154,92,1514.0,147198.0,2.0,4.9,45.7
D278,2023-01-01,29.7,23.2,17.1,74.0,3.4,149,104,3160.0,269230.0,2.0,9.8,39.4
D278,2023-02-01,26.2,20.5,15.1,70.0,3.2,132,76,2787.0,237454.0,1.8,9.1,34.4
D278,2023-03-01,28.7,22.4,16.4,73.0,3.3,144,96,3045.0,259423.0,1.9,9.6,37.9
D278,2023-04-01,28.4,22.2,16.3,74.0,3.4,143,102,3220.0,257187.0,2.0,9.9,38.3
D278,2023-05-01,23.6,18.4,13.5,69.0,3.2,118,62,2652.0,213348.0,1.7,8.9,31.8
D278,2023-06-01,31.1,24.3,17.8,75.0,3.4,156,116,3304.0,281510.0,2.1,10.1,40.9
D278,2023-07-01,26.4,20.6,15.2,71.0,3.3,133,77,2809.0,239358.0,1.8,9.2,35.2
D278,2023-08-01,31.2,24.3,17.9,75.0,3.4,157,116,3316.0,282486.0,2.1,10.1,41.0
D278,2023-09-01,26.5,20.7,15.2,71.0,3.3,133,78,2820.0,240263.0,1.8,9.2,35.3
D278,2023-10-01,34.5,26.9,19.8,73.0,3.3,173,118,3088.0,312397.0,2.0,9.7,43.0
D278,2023-11-01,40.6,31.6,23.3,76.0,3.4,204,152,3328.0,367316.0,2.1,10.1,49.7
D278,2023-12-01,26.9,20.9,15.4,71.0,3.3,135,81,2853.0,243078.0,1.8,9.2,35.7
D278,2024-01-01,27.9,21.7,16.0,72.0,3.3,140,89,2962.0,252322.0,1.9,9.4,36.8
D278,2024-02-01,28.9,22.5,16.6,73.0,3.3,145,98,3071.0,261676.0,1.9,9.7,38.1
D278,2024-03-01,30.4,23.7,17.4,75.0,3.4,153,110,3229.0,275096.0,2.0,10.0,40.3
D278,2024-04-01,29.0,22.6,16.6,75.0,3.4,145,108,3315.0,262155.0,2.1,10.1,39.0
D278,2024-05-01,27.5,21.4,15.8,75.0,3.4,138,99,3227.0,248624.0,2.0,10.0,37.7
D278,2024-06-01,30.2,23.6,17.4,74.0,3.4,152,109,3214.0,273846.0,2.0,9.9,39.9
D278,2024-07-01,26.2,20.4,15.0,70.0,3.2,132,76,2785.0,237306.0,1.8,9.1,34.4
D278,2024-08-01,27.1,21.2,15.6,71.0,3.3,136,83,2884.0,245721.0,1.8,9.3,35.9
D278,2024-09-01,26.2,20.4,15.0,70.0,3.2,131,75,2780.0,236871.0,1.8,9.1,34.3
D278,2024-10-01,35.4,27.6,20.3,75.0,3.4,178,129,3248.0,320555.0,2.1,10.0,44.7
D278,2024-11-01,36.8,28.7,21.1,72.0,3.3,185,116,2939.0,333149.0,1.9,9.4,44.7
D278,2024-12-01,27.3,21.3,15.7,71.0,3.3,137,84,2899.0,246982.0,1.8,9.3,36.1
D279,2023-01-01,39.4,30.7,17.5,97.0,2.7,133,96,2142.0,159377.0,5.3,7.5,42.6
D279,2023-02-01,35.5,27.7,15.7,94.0,2.7,120,77,1931.0,143688.0,4.9,7.2,39.1
D279,2023-03-01,33.3,26.0,14.8,92.0,2.6,113,66,1813.0,134855.0,4.8,7.1,36.5
D279,2023-04-01,35.2,27.4,15.6,98.0,2.8,119,89,2100.0,142360.0,5.7,7.9,39.4
D279,2023-05-01,31.1,24.3,13.8,96.0,2.7,105,73,1961.0,125841.0,5.5,7.8,35.5
D279,2023-06-01,17.9,13.9,13.7,91.0,2.6,60,58,1679.0,124889.0,4.8,7.3,26.7
D279,2023-07-01,34.9,27.3,15.5,96.0,2.7,118,83,1900.0,141376.0,5.6,8.0,38.2
D279,2023-08-01,36.1,28.2,16.0,98.0,2.8,122,91,1963.0,146013.0,6.0,8.4,39.5
D279,2023-09-01,32.7,25.5,14.5,95.0,2.7,111,74,1776.0,132113.0,5.6,8.1,36.1
D279,2023-10-01,41.4,32.3,18.4,94.0,2.7,140,91,1711.0,167634.0,5.5,8.1,42.4
D279,2023-11-01,30.9,24.1,18.3,96.0,2.7,104,97,1770.0,167222.0,5.9,8.5,36.4
D279,2023-12-01,32.3,25.2,14.3,96.0,2.7,109,77,1757.0,130739.0,6.1,8.6,35.3
D279,2024-01-01,30.1,23.5,13.4,94.0,2.7,102,67,1639.0,121932.0,5.8,8.5,33.4
D279,2024-02-01,26.2,20.4,11.6,90.0,2.6,88,47,1423.0,105839.0,5.2,8.0,29.4
D279,2024-03-01,26.0,20.3,11.5,90.0,2.6,88,47,1412.0,105085.0,5.3,8.1,29.2
D279,2024-04-01,26.0,20.3,11.5,96.0,2.7,88,60,1601.0,105197.0,6.3,9.0,30.0
D279,2024-05-01,27.9,21.7,12.4,96.0,2.7,94,66,1598.0,112803.0,6.4,9.2,31.2
D279,2024-06-01,26.0,20.3,11.5,92.0,2.6,88,53,1415.0,105244.0,5.9,8.7,28.9
D279,2024-07-01,28.8,22.5,12.8,97.0,2.7,97,70,1565.0,116469.0,6.7,9.5,31.8
D279,2024-08-01,23.3,18.2,10.3,90.0,2.6,79,42,1269.0,94441.0,5.6,8.6,26.5
D279,2024-09-01,16.6,12.9,11.7,95.0,2.7,56,61,1436.0,106805.0,6.6,9.5,23.8
D279,2024-10-01,29.8,23.2,13.2,90.0,2.6,101,53,1211.0,120575.0,5.7,8.8,31.1
D279,2024-11-01,27.7,21.6,12.3,93.0,2.6,94,58,1287.0,112106.0,6.3,9.3,29.7
D279,2024-12-01,26.5,20.7,11.7,98.0,2.8,90,67,1441.0,107221.0,7.3,10.2,29.7
D280,2023-01-01,42.4,33.0,20.4,68.0,5.0,169,110,3829.0,388264.0,2.8,9.2,51.4
D280,2023-02-01,38.0,29.6,18.3,66.0,4.8,151,81,3435.0,348259.0,2.5,8.7,46.5
D280,2023-03-01,47.2,36.8,22.7,71.0,5.0,188,141,4263.0,432223.0,3.1,9.9,56.1
D280,2023-04-01,40.4,31.5,19.4,71.0,5.0,161,118,4197.0,370136.0,3.1,9.8,50.5
D280,2023-05-01,37.1,29.0,17.9,68.0,5.0,148,97,3846.0,340447.0,2.8,9.3,47.1
D280,2023-06-01,45.3,35.4,21.8,70.0,5.0,181,129,4099.0,415649.0,3.0,9.6,54.3
D280,2023-07-01,46.9,36.6,22.5,71.0,5.0,187,139,4236.0,429566.0,3.1,9.8,55.8
D280,2023-08-01,41.3,32.2,19.9,68.0,4.9,165,103,3733.0,378546.0,2.7,9.1,50.1
D280,2023-09-01,37.9,29.6,18.2,66.0,4.8,151,81,3429.0,347710.0,2.5,8.7,46.4
D280,2023-10-01,53.2,41.5,25.6,71.0,5.0,212,155,4167.0,487813.0,3.0,9.7,61.1
D280,2023-11-01,48.3,37.6,23.2,66.0,4.8,192,108,3502.0,442413.0,2.6,8.8,54.6
D280,2023-12-01,41.9,32.7,20.2,68.0,4.9,167,107,3791.0,384376.0,2.8,9.2,50.6
D280,2024-01-01,39.5,30.8,19.0,67.0,4.9,157,91,3569.0,361886.0,2.6,8.9,48.3
D280,2024-02-01,44.3,34.6,21.3,70.0,5.0,177,122,4007.0,406273.0,2.9,9.5,53.5
D280,2024-03-01,41.4,32.3,19.9,68.0,4.9,165,103,3739.0,379096.0,2.7,9.1,50.2
D280,2024-04-01,41.5,32.4,20.0,70.0,5.0,165,117,4067.0,380543.0,3.0,9.6,51.1
D280,2024-05-01,39.0,30.4,18.8,69.0,5.0,155,107,3973.0,357541.0,2.9,9.4,48.9
D280,2024-06-01,45.1,35.2,21.7,70.0,5.0,180,127,4075.0,413186.0,3.0,9.6,54.1
D280,2024-07-01,37.7,29.4,18.2,65.0,4.8,150,80,3412.0,345937.0,2.5,8.6,46.0
D280,2024-08-01,39.2,30.6,18.8,66.0,4.9,156,89,3542.0,359158.0,2.6,8.8,47.8
D280,2024-09-01,47.2,36.8,22.7,72.0,5.0,188,141,4266.0,432591.0,3.1,9.9,56.3
D280,2024-10-01,46.5,36.3,22.4,67.0,4.9,185,112,3652.0,426386.0,2.7,9.0,54.0
D280,2024-11-01,52.8,41.2,25.4,67.0,4.9,211,127,3655.0,484192.0,2.7,9.0,59.1
D280,2024-12-01,45.5,35.5,21.9,70.0,5.0,181,130,4117.0,417436.0,3.0,9.7,54.4
D281,2023-01-01,22.2,17.4,4.3,79.0,3.7,76,41,4999.0,254927.0,1.7,6.2,33.7
D281,2023-02-01,23.6,18.4,4.5,81.0,3.8,81,49,5294.0,270004.0,1.8,6.4,35.6
D281,2023-03-01,23.3,18.2,4.5,81.0,3.8,80,47,5243.0,267389.0,1.8,6.3,35.4
D281,2023-04-01,23.1,18.0,4.4,85.0,3.9,79,58,6028.0,264409.0,2.0,6.9,36.8
D281,2023-05-01,24.5,19.1,4.7,85.0,3.9,84,60,5920.0,281169.0,2.0,6.8,37.8
D281,2023-06-01,22.7,17.7,4.3,80.0,3.8,78,44,5105.0,260335.0,1.7,6.2,34.7
D281,2023-07-01,25.2,19.7,4.8,83.0,3.9,87,58,5667.0,288997.0,1.9,6.6,37.8
D281,2023-08-01,24.8,19.3,4.7,83.0,3.9,85,56,5571.0,284097.0,1.9,6.6,37.4
D281,2023-09-01,25.3,19.7,4.8,83.0,3.9,87,58,5684.0,289867.0,1.9,6.6,37.8
D281,2023-10-01,29.1,22.7,5.6,79.0,3.7,100,54,4995.0,333055.0,1.7,6.2,38.5
D281,2023-11-01,27.7,21.6,5.3,81.0,3.8,95,57,5244.0,317762.0,1.8,6.3,38.5
D281,2023-12-01,24.5,19.1,4.7,82.0,3.8,84,54,5495.0,280251.0,1.8,6.5,36.6
D281,2024-01-01,25.1,19.6,4.8,83.0,3.9,86,58,5648.0,288050.0,1.9,6.6,37.7
D281,2024-02-01,23.5,18.3,4.5,81.0,3.8,81,48,5275.0,269047.0,1.8,6.4,35.5
D281,2024-03-01,22.3,17.4,4.3,79.0,3.7,77,42,5016.0,255807.0,1.7,6.2,33.8
D281,2024-04-01,19.8,15.5,3.8,79.0,3.7,68,36,4949.0,227346.0,1.7,6.1,32.0
D281,2024-05-01,19.4,15.2,3.7,79.0,3.7,67,35,4929.0,222801.0,1.7,6.1,31.7
D281,2024-06-01,23.0,17.9,4.4,80.0,3.8,79,45,5161.0,263195.0,1.7,6.3,34.9
D281,2024-07-01,22.3,17.4,4.3,79.0,3.7,77,42,5016.0,255835.0,1.7,6.2,33.8
D281,2024-08-01,24.3,19.0,4.7,82.0,3.8,83,53,5463.0,278610.0,1.8,6.5,36.5
D281,2024-09-01,23.1,18.0,4.4,80.0,3.8,79,46,5183.0,264317.0,1.7,6.3,35.0
D281,2024-10-01,27.2,21.2,5.2,81.0,3.8,93,56,5266.0,311795.0,1.8,6.4,38.1
D281,2024-11-01,35.4,27.6,6.8,85.0,3.9,122,88,5989.0,405784.0,2.0,6.9,45.7
D281,2024-12-01,26.9,21.0,5.1,86.0,4.0,92,67,6043.0,308176.0,2.0,6.9,40.2
D282,2023-01-01,30.8,24.0,16.2,94.0,2.8,32,18,7817.0,168852.0,4.2,7.4,36.7
D282,2023-02-01,37.6,29.3,19.8,100.0,3.0,40,30,9541.0,206089.0,5.1,8.4,43.1
D282,2023-03-01,29.8,23.3,15.7,93.0,2.8,31,16,7562.0,163339.0,4.1,7.3,35.8
D282,2023-04-01,29.1,22.7,15.3,97.0,2.9,31,20,8494.0,159601.0,4.6,7.8,36.6
D282,2023-05-01,27.5,21.4,14.4,95.0,2.8,29,17,8033.0,150514.0,4.3,7.6,34.7
D282,2023-06-01,37.6,29.4,19.8,100.0,3.0,40,30,9548.0,206244.0,5.1,8.4,43.2
D282,2023-07-01,34.6,27.0,18.2,98.0,2.9,36,24,8779.0,189627.0,4.7,8.0,40.4
D282,2023-08-01,30.0,23.4,15.8,93.0,2.8,32,17,7616.0,164498.0,4.1,7.3,36.0
D282,2023-09-01,33.5,26.1,17.6,97.0,2.9,35,23,8500.0,183594.0,4.6,7.8,39.4
D282,2023-10-01,40.9,31.9,21.5,96.0,2.9,43,26,8199.0,224250.0,4.4,7.6,44.2
D282,2023-11-01,48.1,37.5,25.3,100.0,3.0,51,36,9185.0,263368.0,4.9,8.2,50.2
D282,2023-12-01,32.9,25.7,17.3,96.0,2.9,35,22,8351.0,180389.0,4.5,7.7,38.9
D282,2024-01-01,35.8,27.9,18.8,100.0,2.9,38,27,9076.0,196052.0,4.9,8.1,41.6
D282,2024-02-01,33.9,26.5,17.8,98.0,2.9,36,23,8608.0,185936.0,4.6,7.9,40.0
D282,2024-03-01,36.2,28.3,19.1,100.0,3.0,38,27,9191.0,198533.0,4.9,8.2,42.3
D282,2024-04-01,27.5,21.4,14.4,94.0,2.8,29,16,7752.0,150493.0,4.2,7.4,34.5
D282,2024-05-01,30.6,23.9,16.1,99.0,2.9,32,22,8803.0,167519.0,4.7,8.0,38.0
D282,2024-06-01,37.4,29.2,19.7,100.0,3.0,39,29,9489.0,204971.0,5.1,8.4,42.9
D282,2024-07-01,36.8,28.7,19.3,100.0,3.0,39,28,9332.0,201572.0,5.0,8.3,42.6
D282,2024-08-01,36.5,28.4,19.2,100.0,3.0,38,28,9245.0,199694.0,5.0,8.2,42.4
D282,2024-09-01,34.1,26.6,17.9,98.0,2.9,36,24,8644.0,186716.0,4.6,7.9,40.2
D282,2024-10-01,35.4,27.6,18.6,93.0,2.8,37,19,7560.0,193890.0,4.1,7.3,39.5
D282,2024-11-01,43.8,34.1,23.0,100.0,2.9,46,33,9098.0,239821.0,4.9,8.1,46.9
D282,2024-12-01,31.7,24.7,16.7,95.0,2.8,33,19,8037.0,173589.0,4.3,7.6,37.5
D283,2023-01-01,29.0,22.6,9.6,95.0,4.5,101,62,2607.0,165798.0,3.4,8.3,42.4
D283,2023-02-01,32.2,25.1,10.7,99.0,4.6,113,80,2894.0,184064.0,3.8,8.8,46.0
D283,2023-03-01,27.7,21.6,9.2,94.0,4.4,97,54,2486.0,158140.0,3.2,8.1,41.0
D283,2023-04-01,29.1,22.7,9.7,99.0,4.6,102,70,2837.0,166284.0,3.7,8.7,43.8
D283,2023-05-01,23.9,18.6,7.9,93.0,4.4,83,44,2413.0,136298.0,3.1,7.9,38.0
D283,2023-06-01,29.6,23.1,9.8,96.0,4.5,103,65,2655.0,168887.0,3.5,8.4,43.1
D283,2023-07-01,30.6,23.9,10.2,97.0,4.5,107,71,2752.0,175002.0,3.6,8.6,44.0
D283,2023-08-01,27.0,21.0,9.0,93.0,4.4,94,50,2423.0,154111.0,3.2,7.9,40.2
D283,2023-09-01,28.5,22.3,9.5,95.0,4.4,100,59,2562.0,162968.0,3.3,8.2,41.9
D283,2023-10-01,44.8,34.9,14.9,100.0,4.7,157,116,2986.0,255594.0,3.9,9.0,55.9
D283,2023-11-01,36.4,28.4,12.1,94.0,4.4,127,71,2485.0,207594.0,3.2,8.1,47.3
D283,2023-12-01,29.5,23.0,9.8,96.0,4.5,103,65,2651.0,168627.0,3.5,8.4,43.0
D283,2024-01-01,28.1,21.9,9.3,94.0,4.4,98,56,2522.0,160414.0,3.3,8.1,41.2
D283,2024-02-01,28.1,22.0,9.3,94.0,4.4,98,57,2527.0,160745.0,3.3,8.1,41.3
D283,2024-03-01,33.0,25.7,10.9,100.0,4.6,115,84,2960.0,188278.0,3.9,8.9,46.7
D283,2024-04-01,29.2,22.8,9.7,100.0,4.6,102,74,2940.0,166642.0,3.8,8.9,44.1
D283,2024-05-01,23.9,18.7,7.9,93.0,4.4,83,44,2422.0,136606.0,3.2,7.9,38.0
D283,2024-06-01,27.6,21.5,9.1,93.0,4.4,96,53,2475.0,157391.0,3.2,8.0,40.6
D283,2024-07-01,26.9,21.0,8.9,93.0,4.4,94,50,2416.0,153686.0,3.1,7.9,40.3
D283,2024-08-01,28.6,22.3,9.5,95.0,4.5,100,59,2569.0,163370.0,3.3,8.2,42.3
D283,2024-09-01,30.3,23.7,10.1,97.0,4.5,106,69,2725.0,173296.0,3.5,8.5,43.9
D283,2024-10-01,36.7,28.7,12.2,98.0,4.5,128,86,2764.0,209862.0,3.6,8.6,48.8
D283,2024-11-01,36.4,28.4,12.1,97.0,4.5,127,82,2704.0,207893.0,3.5,8.5,48.4
D283,2024-12-01,28.9,22.5,9.6,95.0,4.5,101,61,2591.0,164810.0,3.4,8.3,42.4
D284,2023-01-01,37.7,29.4,13.2,87.0,2.8,78,44,5551.0,283097.0,0.9,6.7,42.9
D284,2023-02-01,45.3,35.3,15.8,93.0,3.0,94,69,6661.0,339711.0,1.1,7.5,50.7
D284,2023-03-01,36.7,28.6,12.8,86.0,2.8,76,40,5399.0,275332.0,0.9,6.6,41.8
D284,2023-04-01,35.2,27.5,12.3,87.0,2.8,73,42,5621.0,263974.0,1.0,6.8,41.1
D284,2023-05-01,37.0,28.9,13.0,88.0,2.9,76,46,5756.0,277837.0,1.0,6.9,43.1
D284,2023-06-01,36.4,28.4,12.7,86.0,2.8,75,39,5357.0,273216.0,0.9,6.6,41.6
D284,2023-07-01,36.4,28.4,12.7,86.0,2.8,75,39,5348.0,272769.0,0.9,6.6,41.6
D284,2023-08-01,44.5,34.7,15.6,93.0,3.0,92,67,6537.0,333368.0,1.1,7.4,50.1
D284,2023-09-01,36.7,28.6,12.8,86.0,2.8,76,40,5401.0,275434.0,0.9,6.6,41.8
D284,2023-10-01,49.4,38.5,17.3,87.0,2.8,102,57,5517.0,370161.0,0.9,6.7,50.7
D284,2023-11-01,55.1,43.0,19.3,94.0,3.0,114,85,6718.0,412956.0,1.1,7.5,57.7
D284,2023-12-01,43.2,33.7,15.1,92.0,3.0,89,62,6348.0,323740.0,1.1,7.3,48.8
D284,2024-01-01,37.5,29.2,13.1,87.0,2.8,77,43,5511.0,281059.0,0.9,6.7,42.7
D284,2024-02-01,38.7,30.2,13.5,88.0,2.9,80,47,5691.0,290233.0,1.0,6.8,44.2
D284,2024-03-01,40.7,31.8,14.2,89.0,2.9,84,54,5988.0,305370.0,1.0,7.0,45.9
D284,2024-04-01,40.4,31.5,14.1,91.0,3.0,83,58,6328.0,302869.0,1.1,7.3,46.7
D284,2024-05-01,36.4,28.4,12.7,88.0,2.9,75,46,5820.0,272942.0,1.0,6.9,42.7
D284,2024-06-01,42.5,33.1,14.9,91.0,2.9,88,60,6246.0,318527.0,1.1,7.2,47.7
D284,2024-07-01,37.7,29.4,13.2,87.0,2.8,78,44,5550.0,283043.0,0.9,6.7,42.9
D284,2024-08-01,41.6,32.5,14.6,90.0,2.9,86,57,6123.0,312262.0,1.0,7.1,46.9
D284,2024-09-01,41.5,32.4,14.5,90.0,2.9,86,57,6110.0,311595.0,1.0,7.1,46.8
D284,2024-10-01,49.5,38.6,17.3,87.0,2.9,102,60,5651.0,371061.0,1.0,6.8,51.1
D284,2024-11-01,53.4,41.7,18.7,94.0,3.0,110,83,6698.0,400825.0,1.1,7.5,56.5
D284,2024-12-01,37.5,29.3,13.1,87.0,2.8,77,43,5521.0,281591.0,0.9,6.7,42.7
D285,2023-01-01,32.4,25.3,15.4,93.0,2.9,126,84,8959.0,666528.0,6.1,2.2,44.1
D285,2023-02-01,30.2,23.5,14.3,90.0,2.8,117,70,8349.0,621187.0,5.7,2.1,41.1
D285,2023-03-01,31.1,24.2,14.7,92.0,2.9,121,75,8597.0,639623.0,5.8,2.2,42.8
D285,2023-04-01,26.8,20.9,12.7,88.0,2.8,104,55,7871.0,551048.0,5.3,2.1,37.8
D285,2023-05-01,30.2,23.6,14.3,96.0,3.0,117,86,9646.0,621620.0,6.5,2.3,43.4
D285,2023-06-01,29.4,22.9,13.9,90.0,2.8,114,65,8122.0,604269.0,5.5,2.1,40.5
D285,2023-07-01,29.3,22.9,13.9,89.0,2.8,114,64,8111.0,603477.0,5.5,2.1,40.1
D285,2023-08-01,32.4,25.3,15.4,93.0,2.9,126,84,8977.0,667925.0,6.1,2.2,44.1
D285,2023-09-01,35.5,27.7,16.8,97.0,3.0,138,104,9822.0,730758.0,6.7,2.4,48.0
D285,2023-10-01,39.6,30.9,18.8,93.0,2.9,154,101,8846.0,815740.0,6.0,2.2,50.2
D285,2023-11-01,43.8,34.2,20.8,94.0,2.9,170,118,9214.0,901633.0,6.2,2.3,54.0
D285,2023-12-01,35.6,27.8,16.9,97.0,3.0,138,104,9847.0,732588.0,6.7,2.4,48.1
D285,2024-01-01,32.7,25.5,15.5,93.0,2.9,127,86,9037.0,672360.0,6.1,2.2,44.4
D285,2024-02-01,31.2,24.3,14.8,92.0,2.9,121,76,8629.0,642033.0,5.8,2.2,42.9
D285,2024-03-01,30.5,23.8,14.5,91.0,2.9,119,72,8448.0,628508.0,5.7,2.2,42.1
D285,2024-04-01,32.4,25.3,15.4,95.0,3.0,126,90,9450.0,667073.0,6.4,2.3,45.0
D285,2024-05-01,27.5,21.4,13.0,90.0,2.8,107,61,8154.0,565375.0,5.5,2.1,38.9
D285,2024-06-01,31.5,24.6,14.9,92.0,2.9,122,78,8715.0,648431.0,5.9,2.2,43.1
D285,2024-07-01,28.2,22.0,13.4,88.0,2.8,109,57,7791.0,579665.0,5.3,2.1,38.9
D285,2024-08-01,32.1,25.0,15.2,93.0,2.9,125,82,8872.0,660063.0,6.0,2.2,43.9
D285,2024-09-01,28.5,22.3,13.5,89.0,2.8,111,59,7899.0,587690.0,5.4,2.1,39.4
